,datetime,lat,lon,elev,t,td,p,slp,ww,tw,wwflag,ti,area1_t,area2_t,area3_t,freezing_level1_t,freezing_level2_t,freezing_level3_t,lapse_rate_t,lowest_t,lowest_p_t,lowest_z_t,type_t,PA_t,NA_t,area1_tw,area2_tw,area3_tw,freezing_level1_tw,freezing_level2_tw,freezing_level3_tw,lapse_rate_tw,lowest_tw,lowest_p_tw,lowest_z_tw,type_tw,PA_tw,NA_tw,area1_ti,area2_ti,area3_ti,freezing_level1_ti,freezing_level2_ti,freezing_level3_ti,lapse_rate_ti,lowest_ti,lowest_p_ti,lowest_z_ti,type_ti,PA_ti,NA_ti,ID
241086,2007-01-23 12:00:00,   47.6300,  242.4700,  721.0000,    1.1000,   -0.6000,  939.0058, 1027.2000,   61.0000,    0.3700,    1.0000,    0.3225,   -0.5341,   39.2323,   -7.1465,  758.0000, 1447.0000,    0.0000,   -9.2179,   -0.7000,  941.0200,  729.0000,    2.0000,   39.2323,   -0.5341,   -1.0022,   23.8663,   -8.2721,  695.8818, 1353.8687,    0.0000,   -8.2579,   -0.8673,  941.0200,  729.0000,    2.0000,   23.8663,   -1.0022,   -0.9895,   21.3795,   -7.8840,  690.9585, 1349.7121,    0.0000,   -7.6926,   -0.8311,  941.0200,  729.0000,    2.0000,   21.3795,   -0.9895,72785
241506,2018-01-06 00:00:00,   47.6300,  242.4700,  721.0000,    0.6000,   -0.6000,  933.6000, 1021.3000,   61.0000,    0.0800,    1.0000,    0.0623,  128.8748,  -12.6155,    0.0000, 1624.0000,    0.0000,    0.0000,   -5.6777,    0.0000,  934.7200,  729.0000,    1.0000,  128.8748,nan,   -1.1738,   91.7968,  -16.0110, 1584.5686,    0.0000,    0.0000,   -2.9396,    0.0000,  934.7200,  729.0000,    2.0000,   91.7968,   -1.1738,   -1.2668,   83.4434,  -15.2845, 1581.7434,    0.0000,    0.0000,   -2.5774,    0.0000,  934.7200,  729.0000,    2.0000,   83.4434,   -1.2668,72785
242224,1982-02-23 12:00:00,   47.9500,  235.4500,   62.0000,    0.1000,   -0.2000, 1010.5000, 1018.1000,   85.0000,   -0.0200,    2.0000,   -0.0268,    2.5001, -479.4257,    0.0000,  175.1818,    0.0000,    0.0000,    4.8426,    0.4000, 1010.8000,   56.0000,    1.0000,    2.5001,nan,   -0.0940,    0.0729, -525.8224,   97.0366,    0.0000,    0.0000,    5.5467,   -0.1082, 1010.8000,   56.0000,    2.0000,    0.0729,   -0.0940,   -0.1646,    0.0194, -510.4021,   91.7840,    0.0000,    0.0000,    5.3211,   -0.1391, 1010.8000,   56.0000,    2.0000,    0.0194,   -0.1646,72797
244682,2001-01-17 12:00:00,   47.9500,  235.4500,   62.0000,    0.6000,    0.0000, 1019.5844, 1027.5000,   71.0000,    0.3500,    2.0000,    0.3228,  128.7782,   -1.9626,    0.0000, 1888.3636,    0.0000,    0.0000,   -3.3926,    0.0000, 1020.6000,   56.0000,    1.0000,  128.7782,nan,   -0.1265,    8.4772, -178.1153,  420.8052,    0.0000,    0.0000,    1.5244,   -0.2196, 1020.6000,   56.0000,    2.0000,    8.4772,   -0.1265,   -0.1514,    5.7178, -188.9671,  376.6331,    0.0000,    0.0000,    1.8005,   -0.2236, 1020.6000,   56.0000,    2.0000,    5.7178,   -0.1514,72797
245848,2005-12-02 12:00:00,   47.9500,  235.4500,   62.0000,    0.6000,    0.0000,  996.6623, 1004.4000,   61.0000,    0.3500,    1.0000,    0.3194,   12.2989, -263.9109,    0.0000,  446.0000,    0.0000,    0.0000,    1.3453,    0.6000,  996.2000,   56.0000,    1.0000,   12.2989,nan,   -0.4266,    6.9538,nan,    3.4945,  392.9797,    0.0000,    0.8055,    0.1405,  996.2000,   56.0000,    2.0000,    6.9538,   -0.4266,   -0.5019,    6.2552,nan,    2.4645,  388.4947,    0.0000,    0.7206,    0.0997,  996.2000,   56.0000,    2.0000,    6.2552,   -0.5019,72797
249918,1987-12-09 12:00:00,   43.5700,  243.7800,  871.0000,    1.7000,   -2.7000,  913.8624, 1018.3000,   71.0000,   -0.1300,    2.0000,   -0.1874,   35.7280, -307.1544,    0.0000,  556.0000,    0.0000,    0.0000,    3.9568,    2.2000,  916.0000,  871.0000,    1.0000,   35.7280,nan,   -0.2891,    0.3259, -366.0738,  139.5054,    0.0000,    0.0000,    3.4649,   -0.3303,  916.0000,  871.0000,    2.0000,    0.3259,   -0.2891,   -0.6814,    0.0005, -354.9983,   82.2882,    0.0000,    0.0000,    3.2498,   -0.4884,  916.0000,  871.0000,    2.0000,    0.0005,   -0.6814,BOI
249985,1989-01-22 12:00:00,   43.5700,  243.7800,  871.0000,   -2.2000,   -2.8000,  906.7951, 1012.0000,   66.0000,   -2.4400,    1.0000,   -2.3195,   -9.2736,    9.9226, -164.4084,  611.0833,    0.0000,    0.0000,   -4.5738,   -2.2000,  910.0000,  871.0000,    2.0000,    9.9226,   -9.2736,  -12.9200,    5.1832, -185.7862,  417.5902,    0.0000,    0.0000,   -4.8106,   -2.6794,  910.0000,  871.0000,    2.0000,    5.1832,  -12.9200,  -12.5562,    4.6293, -178.0530,  412.8891,    0.0000,    0.0000,   -4.5882,   -2.5754,  910.0000,  871.0000,    2.0000,    4.6293,  -12.5562,BOI
255730,2000-04-24 12:00:00,   64.3000,  263.9200,   18.0000,   -3.0000,   -3.0000, 1003.9133, 1006.2000,   71.0000,   -3.0000,    2.0000,   -2.8541,  -27.9331,  214.2424,    0.0000,nan,    0.0000,    0.0000,   -7.6553,   -3.1000,  999.0000,nan,    2.0000,  214.2424,  -27.9331,  -28.1237,   79.3867,  -17.3803,nan,    0.0000,    0.0000,   -6.4102,   -3.1354,  999.0000,nan,    2.0000,   79.3867,  -28.1237,  -26.7308,   67.1407,  -19.3337,nan,    0.0000,    0.0000,   -5.9998,   -2.9862,  999.0000,nan,    2.0000,   67.1407,  -26.7308,CYBK
256676,2003-05-14 12:00:00,   64.3000,  263.9200,   18.0000,   -4.0000,   -6.0000, 1004.7030, 1007.0000,   71.0000,   -4.6700,    2.0000,   -4.4875,  -47.6679,  482.7602,    0.0000,nan,    0.0000,    0.0000,  -11.9330,   -3.3000,  999.0000,nan,    2.0000,  482.7602,  -47.6679,  -47.9720,  206.9935,   -0.0490,nan,    0.0000,    0.0000,  -11.5995,   -3.4048,  999.0000,nan,    2.0000,  206.9935,  -47.9720,  -45.7397,  176.0537,   -0.4129,nan,    0.0000,    0.0000,  -10.9588,   -3.2502,  999.0000,nan,    2.0000,  176.0537,  -45.7397,CYBK
256958,2004-06-04 12:00:00,   64.3000,  263.9200,   18.0000,   -1.0000,   -1.0000, 1015.9031, 1018.2000,   61.0000,   -1.0000,    1.0000,   -0.9470,  -43.5767,   96.2900,  -11.3450, 1734.6604,    0.0000,    0.0000,   -4.9815,   -1.1000, 1011.0000,   50.0000,    2.0000,   96.2900,  -43.5767,  -52.0564,   22.1213,  -22.2418, 1553.3146,    0.0000,    0.0000,   -1.2279,   -1.3257, 1011.0000,   50.0000,    2.0000,   22.1213,  -52.0564,  -50.6061,   16.6638,  -22.1318, 1533.8764,    0.0000,    0.0000,   -0.9000,   -1.2733, 1011.0000,   50.0000,    2.0000,   16.6638,  -50.6061,CYBK
257218,2005-04-23 12:00:00,   64.3000,  263.9200,   18.0000,   -6.0000,   -9.0000, 1018.2546, 1020.6000,   77.0000,   -6.8700,    2.0000,   -6.6487, -114.4207,    1.4606, -132.7480,  706.0000,    0.0000,    0.0000,   -1.7582,   -6.3000, 1012.0000,   50.0000,    2.0000,    1.4606, -114.4207, -117.2063,    1.3436, -140.3440,  706.0000,    0.0000,    0.0000,   -2.0169,   -6.4506, 1012.0000,   50.0000,    2.0000,    1.3436, -117.2063, -112.5981,    1.2562, -133.7000,  706.0000,    0.0000,    0.0000,   -2.0015,   -6.2014, 1012.0000,   50.0000,    2.0000,    1.2562, -112.5981,CYBK
259316,1999-08-20 12:00:00,   82.5200,  297.7200,   31.0000,   -5.0000,   -6.0000, 1005.3236, 1009.3000,   85.0000,   -5.3300,    2.0000,   -5.1126,  -40.5184,   41.6725, -128.5540, 1021.2881,    0.0000,    0.0000,  -12.4434,   -4.5000, 1001.0000,   64.0000,    2.0000,   41.6725,  -40.5184,  -42.1935,   14.9095, -154.5617,  859.3292,    0.0000,    0.0000,  -12.1062,   -4.7291, 1001.0000,   64.0000,    2.0000,   14.9095,  -42.1935,  -40.4128,   12.4878, -149.1943,  842.7187,    0.0000,    0.0000,  -11.5283,   -4.5363, 1001.0000,   64.0000,    2.0000,   12.4878,  -40.4128,CYLT
260863,2018-06-13 00:00:00,   82.5200,  297.7200,   31.0000,    1.0000,    0.0000, 1005.8089, 1009.7000,   68.0000,    0.0000,    1.0000,    0.5327,    0.4377,   -1.5779,   17.4406,nan,    0.0000,    0.0000,   -0.0000,    0.6000, 1001.0000,nan,    1.0000,    0.4377,nan,   -4.3012,    0.3561,nan,nan,    0.0000,    0.0000,    0.6591,    0.2392, 1001.0000,nan,    2.0000,    0.3561,   -4.3012,   -4.3643,    0.0681,nan,nan,    0.0000,    0.0000,    0.6668,    0.2000, 1001.0000,nan,    2.0000,    0.0681,   -4.3643,CYLT
260873,2018-08-24 18:00:00,   82.5200,  297.7200,   31.0000,    0.0000,    0.0000, 1009.4804, 1013.4000,   71.0000,    0.0000,    2.0000,    0.0000,   -7.6385,   10.7228, -185.8334,nan,    0.0000,    0.0000,   -6.1327,   -0.3000, 1005.0000,nan,    2.0000,   10.7228,   -7.6385,   -9.6240,    2.2166, -203.7265,nan,    0.0000,    0.0000,   -3.2590,   -0.4178, 1005.0000,nan,    2.0000,    2.2166,   -9.6240,   -9.3054,    1.6704, -194.9297,nan,    0.0000,    0.0000,   -2.8750,   -0.4036, 1005.0000,nan,    2.0000,    1.6704,   -9.3054,CYLT
261618,2001-04-24 00:00:00,   51.2800,  279.4000,    9.0000,    1.0000,    1.0000,  999.6788, 1000.8000,   62.0000,    1.0000,    1.0000,    0.9418,  -76.9904,   46.0570,nan,nan,    0.0000,    0.0000,    5.2447,    0.6000, 1001.0000,nan,    2.0000,   46.0570,  -76.9904,  -79.1150,   38.3949,nan,nan,    0.0000,    0.0000,    4.6127,    0.2002, 1001.0000,nan,    2.0000,   38.3949,  -79.1150,  -75.2001,   35.4019,nan,nan,    0.0000,    0.0000,    4.3264,    0.1604, 1001.0000,nan,    2.0000,   35.4019,  -75.2001,CYMO
262532,2005-02-07 00:00:00,   51.2800,  279.4000,    9.0000,   -1.0000,   -2.0000, 1015.7523, 1016.9000,   71.0000,   -1.3900,    2.0000,   -1.3291,  -43.5943,    8.4228, -133.3469,  790.9697,    0.0000,    0.0000,   -4.8043,   -1.7000, 1016.0000,   10.0000,    2.0000,    8.4228,  -43.5943,  -43.9655,    8.4228, -133.3469,  790.9697,    0.0000,    0.0000,   -4.8043,   -1.7000, 1016.0000,   10.0000,    2.0000,    8.4228,  -43.9655,  -41.8980,    7.9203, -126.6340,  790.7509,    0.0000,    0.0000,   -4.5426,   -1.6128, 1016.0000,   10.0000,    2.0000,    7.9203,  -41.8980,CYMO
266319,2001-05-10 12:00:00,   51.4500,  269.7800,  386.0000,    1.0000,   -1.0000,  963.1622, 1010.6000,   61.0000,    0.1600,    1.0000,    0.1234,    0.5973,  -24.5507,   73.6752,nan,    0.0000,    0.0000,    9.3913,    1.0000,  964.0000,nan,    1.0000,    0.5973,nan,  -31.7075,   53.7976,nan,nan,    0.0000,    0.0000,    8.4631,    0.3858,  964.0000,nan,    2.0000,   53.7976,  -31.7075,  -30.6906,   48.8196,nan,nan,    0.0000,    0.0000,    7.9564,    0.3206,  964.0000,nan,    2.0000,   48.8196,  -30.6906,CYPL
266397,2001-10-23 12:00:00,   51.4500,  269.7800,  386.0000,    0.0000,   -1.0000,  951.7486,  998.8000,   71.0000,   -0.4200,    2.0000,   -0.4087,  -12.3897,   13.7287,  -91.9694,  902.0000,    0.0000,    0.0000,   -3.1381,   -0.1000,  951.0000,  386.0000,    2.0000,   13.7287,  -12.3897,  -13.9865,   13.7287,  -93.2245,  902.0000,    0.0000,    0.0000,   -3.9779,   -0.5014,  951.0000,  386.0000,    2.0000,   13.7287,  -13.9865,  -13.3491,   12.8616,  -88.4533,  902.0000,    0.0000,    0.0000,   -3.7960,   -0.5019,  951.0000,  386.0000,    2.0000,   12.8616,  -13.3491,CYPL
267672,2006-05-12 12:00:00,   51.4500,  269.7800,  386.0000,    2.0000,   -3.0000,  969.8125, 1017.4000,   61.0000,    0.0000,    1.0000,   -0.0740,    6.3102,  -24.5042,   93.7837,  193.3714, 2074.2982,    0.0000,    9.7403,    1.8000,  970.0000,  386.0000,    1.0000,    6.3102,nan, -128.5541,   42.2682,    0.0000, 2004.0676,    0.0000,    0.0000,    8.9367,   -0.0848,  970.0000,  386.0000,    2.0000,   42.2682, -128.5541, -133.3376,   38.4560,   -0.0029, 1996.3277,    0.0000,    0.0000,    8.4725,   -0.2144,  970.0000,  386.0000,    2.0000,   38.4560, -133.3376,CYPL
268241,2009-12-26 00:00:00,   51.4500,  269.7800,  386.0000,   -8.0000,   -8.0000,  970.9165, 1020.4000,   71.0000,   -8.0000,    2.0000,   -7.6927, -218.3214,   21.0601,  -43.8702,nan,    0.0000,    0.0000,    4.2600,   -8.1000,  971.0000,nan,    2.0000,   21.0601, -218.3214, -240.0297,    0.4181,  -95.4951,nan,    0.0000,    0.0000,    3.4439,   -8.4073,  971.0000,nan,    2.0000,    0.4181, -240.0297, -233.1573,    0.1153,  -95.7008,nan,    0.0000,    0.0000,    3.2753,   -8.1193,  971.0000,nan,    2.0000,    0.1153, -233.1573,CYPL
268926,2014-10-19 12:00:00,   51.4500,  269.7800,  386.0000,    1.0000,   -3.0000,  963.2575, 1010.7000,   61.0000,   -3.0000,    1.0000,   -0.6153,   41.4580,  -12.2184,    6.3175,nan,    0.0000,    0.0000,   -7.4088,    0.4000,  963.0000,nan,    1.0000,   41.4580,nan,   -3.7425,   12.6964,  -73.5032,nan,    0.0000,    0.0000,   -6.7072,   -0.9641,  963.0000,nan,    2.0000,   12.6964,   -3.7425,   -4.0874,   10.3077,  -71.3507,nan,    0.0000,    0.0000,   -6.2967,   -1.0110,  963.0000,nan,    2.0000,   10.3077,   -4.0874,CYPL
273709,2014-06-29 12:00:00,   74.7200,  265.0200,   67.0000,   -1.0000,   -2.0000, 1004.6192, 1013.1000,   71.0000,   -2.0000,    2.0000,   -1.3311,  -58.5229,   84.2712,  -16.7558,nan,    0.0000,    0.0000,    9.7164,   -0.7000, 1007.0000,nan,    2.0000,   84.2712,  -58.5229,  -68.3884,   24.3555,  -62.0235,nan,    0.0000,    0.0000,    9.0946,   -1.1522, 1007.0000,nan,    2.0000,   24.3555,  -68.3884,  -66.0258,   19.9140,  -62.8124,nan,    0.0000,    0.0000,    8.6570,   -1.1251, 1007.0000,nan,    2.0000,   19.9140,  -66.0258,CYRB
273710,2014-06-30 12:00:00,   74.7200,  265.0200,   67.0000,   -1.0000,   -3.0000, 1007.4949, 1016.0000,   71.0000,   -3.0000,    2.0000,   -1.6947,  -71.7679,  187.0361,    0.0000,nan,    0.0000,    0.0000,    9.3375,   -1.1000, 1009.0000,nan,    2.0000,  187.0361,  -71.7679,  -79.0601,   14.0866,   -8.9101,nan,    0.0000,    0.0000,    8.6361,   -1.5802, 1009.0000,nan,    2.0000,   14.0866,  -79.0601,  -76.0433,   12.3604,  -13.6254,nan,    0.0000,    0.0000,    8.2272,   -1.5348, 1009.0000,nan,    2.0000,   12.3604,  -76.0433,CYRB
275183,2000-03-18 12:00:00,   53.8900,  237.3200,  691.0000,    2.0000,   -2.0000,  928.1917, 1011.3000,   71.0000,    0.3100,    2.0000,    0.2381,   16.2408,   -2.5251,    0.2206,nan,    0.0000,    0.0000,    4.2284,    2.6000,  939.0000,nan,    1.0000,   16.2408,nan,   -0.0600,    0.2586, -359.5013,nan,    0.0000,    0.0000,    4.0332,   -0.0788,  939.0000,nan,    2.0000,    0.2586,   -0.0600,   -0.5233,    0.0049, -352.0933,nan,    0.0000,    0.0000,    3.8134,   -0.2626,  939.0000,nan,    2.0000,    0.0049,   -0.5233,CYXS
276453,2005-11-26 00:00:00,   53.8900,  237.3200,  691.0000,    2.0000,    1.0000,  922.5930, 1005.2000,   61.0000,    1.5400,    1.0000,    1.4337,   16.7944, -235.5162,    0.0000,nan,    0.0000,    0.0000,    4.6918,    2.0000,  933.0000,nan,    1.0000,   16.7944,nan,   -0.0587,    6.1006, -249.7246,nan,    0.0000,    0.0000,    2.0407,   -0.3123,  933.0000,nan,    2.0000,    6.1006,   -0.0587,   -0.1246,    5.1575, -238.1143,nan,    0.0000,    0.0000,    1.7378,   -0.4576,  933.0000,nan,    2.0000,    5.1575,   -0.1246,CYXS
277980,1987-12-14 12:00:00,   34.6500,  261.6000,  360.0000,    1.1000,   -2.2000,  966.4934, 1010.8000,   71.0000,   -0.2400,    2.0000,   -0.2732, -127.6191,   22.4702,nan,   26.9714, 2399.6667,    0.0000,    7.4153,    0.2000,  969.0000,  362.0000,    2.0000,   22.4702, -127.6191, -136.9518,   18.8410,    0.0000, 2351.1028,    0.0000,    0.0000,    6.7218,   -0.2015,  969.0000,  362.0000,    2.0000,   18.8410, -136.9518, -130.5783,   17.3397,    0.0000, 2347.3463,    0.0000,    0.0000,    6.3361,   -0.2188,  969.0000,  362.0000,    2.0000,   17.3397, -130.5783,FSI
278295,1990-01-22 12:00:00,   47.6300,  242.4700,  723.0000,    0.6000,   -0.5000,  925.4594, 1012.8000,   71.0000,    0.1200,    2.0000,    0.1008,    0.8106,   -2.0634,   10.1795,   76.0000,  792.0000,    0.0000,   -0.9732,    0.6000,  928.4000,  720.0000,    1.0000,    0.8106,nan,   -6.1215,    3.3385,nan,    7.8416,  650.5813,    0.0000,   -1.2179,    0.0607,  928.4000,  720.0000,    2.0000,    3.3385,   -6.1215,   -6.1421,    2.7979,nan,    2.7158,  637.3519,    0.0000,   -1.1633,    0.0198,  928.4000,  720.0000,    2.0000,    2.7979,   -6.1421,GEG
278530,1979-02-12 12:00:00,   47.5000,  248.8200, 1074.0000,  -12.8000,  -20.6000,  887.7194, 1022.0000,   71.0000,  -14.3100,    2.0000,  -14.0087, -214.5327,    8.2896, -170.7164,  810.0000,    0.0000,    0.0000,  -26.8293,  -13.3000,  887.2000, 1118.0000,    2.0000,    8.2896, -214.5327, -217.6342,    7.7800, -183.9837,  769.2623,    0.0000,    0.0000,  -28.3187,  -14.0939,  887.2000, 1118.0000,    2.0000,    7.7800, -217.6342, -211.7850,    7.2698, -175.1133,  768.2932,    0.0000,    0.0000,  -27.5975,  -13.7734,  887.2000, 1118.0000,    2.0000,    7.2698, -211.7850,GFA
278633,1981-03-31 00:00:00,   47.5000,  248.8200, 1074.0000,    2.2000,    0.0000,  879.7650, 1005.1000,   68.0000,    1.1900,    1.0000,    1.0873,   12.8099,    0.0000,    0.0000,  406.6667,    0.0000,    0.0000,    4.5205,    1.1000,  876.3000, 1118.0000,    1.0000,   12.8099,nan,   -0.0166,    3.2201,    0.0000,  326.6498,    0.0000,    0.0000,    3.8952,   -0.0490,  876.3000, 1118.0000,    2.0000,    3.2201,   -0.0166,   -0.1049,    2.5197,    0.0000,  320.8572,    0.0000,    0.0000,    3.6402,   -0.1239,  876.3000, 1118.0000,    2.0000,    2.5197,   -0.1049,GFA
281654,2000-01-27 12:00:00,   32.9800,  262.6800,  220.0000,    0.6000,   -2.2000,  994.2385, 1021.9000,   61.0000,   -0.5100,    1.0000,   -0.5237, -118.1089,  175.4339,    0.0000, 2903.0000,    0.0000,    0.0000,    9.9796,   -0.4000,  996.0000,  198.0000,    2.0000,  175.4339, -118.1089, -141.0246,  168.2138,    0.0000, 2804.0699,    0.0000,    0.0000,    9.0715,   -1.3387,  996.0000,  198.0000,    2.0000,  168.2138, -141.0246, -136.1848,  154.9017,    0.0000, 2797.4383,    0.0000,    0.0000,    8.6338,   -1.3384,  996.0000,  198.0000,    2.0000,  154.9017, -136.1848,KAFW
282081,2005-12-04 12:00:00,   32.9800,  262.6800,  220.0000,    2.2000,   -4.4000,  992.8401, 1020.3000,   71.0000,   -0.3200,    2.0000,   -0.3951,   15.3433,   -0.7841,  449.6237,  325.6000, 3352.5714,    0.0000,   -0.0000,    2.6000,  993.8000,  198.0000,    1.0000,   15.3433,nan,  -16.2137,  173.1171,    0.0000, 2505.5176,    0.0000,    0.0000,   -3.1684,   -0.0561,  993.8000,  198.0000,    2.0000,  173.1171,  -16.2137,  -17.6476,  144.7483,    0.0000, 2414.0073,    0.0000,    0.0000,   -3.2149,   -0.2446,  993.8000,  198.0000,    2.0000,  144.7483,  -17.6476,KAFW
282732,2004-11-26 12:00:00,   39.5700,  255.1500, 1794.0000,    0.6000,   -3.9000,  803.8119, 1005.4000,   71.0000,   -1.3300,    2.0000,   -1.3162,  178.0937,  -80.6654,    0.0000, 1240.1026,    0.0000,    0.0000,  -11.6959,    0.4000,  826.0000, 1611.0000,    1.0000,  178.0937,nan,   -1.8952,   22.0361, -187.0586,  704.1547,    0.0000,    0.0000,   -5.2267,   -1.5430,  826.0000, 1611.0000,    2.0000,   22.0361,   -1.8952,   -2.2434,   14.1367, -187.4146,  650.2849,    0.0000,    0.0000,   -4.5388,   -1.5884,  826.0000, 1611.0000,    2.0000,   14.1367,   -2.2434,KAPA
283052,2000-01-27 12:00:00,   32.5000,  266.3300,   51.0000,   -1.0000,   -2.0000, 1019.0582, 1025.6000,   66.0000,   -1.3900,    1.0000,   -1.3285, -103.3631,    1.3274,  -29.5316, 1018.2000, 2867.7143,    0.0000,    8.6643,   -1.1000, 1014.5000,   83.0000,    2.0000,    1.3274, -103.3631, -269.2256,   59.0141,    0.0000, 2843.7689,    0.0000,    0.0000,    8.7521,   -1.3093, 1014.5000,   83.0000,    2.0000,   59.0141, -269.2256, -268.0312,   54.5483,    0.0000, 2842.1306,    0.0000,    0.0000,    8.4070,   -1.2566, 1014.5000,   83.0000,    2.0000,   54.5483, -268.0312,KBAD
291907,1998-12-25 00:00:00,   32.5300,  266.2500,   55.0000,   -1.8000,   -2.8000, 1024.4848, 1031.6000,   61.0000,   -2.1700,    1.0000,   -2.0785, -207.6976,  133.6317,    0.0000, 2910.5833,    0.0000,    0.0000,    9.9156,   -1.7000, 1022.4000,   83.0000,    2.0000,  133.6317, -207.6976, -232.4080,   75.8117,    0.0000, 2752.2561,    0.0000,    0.0000,    8.6522,   -2.4640, 1022.4000,   83.0000,    2.0000,   75.8117, -232.4080, -224.0689,   67.1015,    0.0000, 2728.5661,    0.0000,    0.0000,    8.2342,   -2.4023, 1022.4000,   83.0000,    2.0000,   67.1015, -224.0689,KDTN
291983,1999-12-21 12:00:00,   32.5300,  266.2500,   55.0000,    1.7000,   -2.2000, 1016.6296, 1023.6000,   61.0000,    0.1500,    1.0000,    0.0889,    4.0647,  -60.8517,   16.3610,  161.1429, 1436.9773,    0.0000,    9.7603,    1.7000, 1012.8000,   83.0000,    1.0000,    4.0647,nan, -104.9987,   11.2210,nan,   17.7311, 1345.5266,    0.0000,    9.8791,    0.3695, 1012.8000,   83.0000,    2.0000,   11.2210, -104.9987, -103.7366,   10.2139,nan,   12.4536, 1340.3170,    0.0000,    9.4625,    0.2534, 1012.8000,   83.0000,    2.0000,   10.2139, -103.7366,KDTN
294448,2005-01-28 18:00:00,   33.1800,  273.2200,  178.0000,    5.0000,   -7.8000, 1007.5412, 1029.8000,   61.0000,    0.4000,    1.0000,    0.2093,   45.5759,   -7.1896,  175.6174,  530.6250, 2240.2308,    0.0000,    9.4675,    5.0000, 1008.5000,  178.0000,    1.0000,   45.5759,nan,  -67.6217,  128.6465,nan,   51.2577, 2117.1651,    0.0000,    8.0829,    0.7857, 1008.5000,  178.0000,    2.0000,  128.6465,  -67.6217,  -71.9437,   84.6674,nan,   29.7182, 1467.7909, 2108.5162,    7.6226,    0.4417, 1008.5000,  178.0000,    2.0000,   84.6674,  -71.9437,KEET
295046,2003-01-03 00:00:00,   40.8300,  244.2200, 1565.0000,    1.7000,   -2.8000,  847.9208, 1029.9000,   61.0000,   -0.2500,    1.0000,   -0.2983,  203.3464,  -11.8160,    0.0000, 1693.0000,    0.0000,    0.0000,   -0.4246,    2.4000,  847.3000, 1592.0000,    1.0000,  203.3464,nan,  -26.0731,   59.0577,  -34.1934, 1423.6013,    0.0000,    0.0000,   -0.3452,   -0.8593,  847.3000, 1592.0000,    2.0000,   59.0577,  -26.0731,  -28.2678,   48.6963,  -34.1568, 1391.1378,    0.0000,    0.0000,   -0.3391,   -1.0328,  847.3000, 1592.0000,    2.0000,   48.6963,  -28.2678,KEKO
295736,2000-04-16 00:00:00,   44.8300,  266.5500,  276.0000,    2.2000,   -1.1000,  984.7129, 1019.0000,   61.0000,    0.8200,    1.0000,    0.7254,    2.5733,  -75.4098,  116.4918,  140.7941, 2928.2683,    0.0000,    8.6519,    1.0000,  984.5000,  288.0000,    1.0000,    2.5733,nan,  -91.7173,  116.4918,    0.0000, 2927.6672,    0.0000,    0.0000,    7.0619,   -0.1897,  984.5000,  288.0000,    2.0000,  116.4918,  -91.7173,  -88.5463,  108.2623,    0.0000, 2927.5100,    0.0000,    0.0000,    6.6061,   -0.2647,  984.5000,  288.0000,    2.0000,  108.2623,  -88.5463,KFCM
296532,2006-12-21 12:00:00,   44.8300,  266.5500,  276.0000,    1.7000,   -7.2000,  985.7145, 1020.1000,   61.0000,   -1.4500,    1.0000,   -1.4955,    4.0026,   -0.2714,  180.9325,  229.0000, 1976.0000,    0.0000,   -3.1128,    1.1000,  986.1100,  290.0000,    1.0000,    4.0026,nan, -142.8920,    8.0704,  -54.6115, 1357.0868,    0.0000,    0.0000,    2.5765,   -2.0888,  986.1100,  290.0000,    2.0000,    8.0704, -142.8920, -153.3573,    6.0783,  -60.5013, 1301.1098,    0.0000,    0.0000,    2.9059,   -2.2262,  986.1100,  290.0000,    2.0000,    6.0783, -153.3573,KFCM
298588,1999-12-27 12:00:00,   38.9500,  264.3300,  329.0000,    2.8000,   -2.2000,  978.0607, 1018.7000,   61.0000,    0.7400,    1.0000,    0.6327,  300.8183,    0.0000,    0.0000, 2145.0357,    0.0000,    0.0000,   -5.1485,    2.7000,  984.4000,  270.0000,    0.0000,nan,nan,    0.0749,   -2.0670,    0.5690,   27.7747,  325.4945,  949.5011,   -1.4203,    0.1525,  984.4000,  270.0000,    1.0000,    0.0749,nan,   -3.9027,    0.0308,   -0.8764,  279.3769,  878.6592,    0.0000,   -1.0984,   -0.0379,  984.4000,  270.0000,    2.0000,    0.0308,   -3.9027,KFOE
299350,2000-02-19 12:00:00,   40.8500,  287.3800,   20.0000,    0.0000,    0.0000, 1009.9717, 1012.5000,   61.0000,    0.0000,    1.0000,    0.0000,  -57.8610,  137.7974,    0.0000, 2434.0667,    0.0000,    0.0000,    1.2027,   -1.3000, 1009.3000,   20.0000,    2.0000,  137.7974,  -57.8610,  -58.3898,  137.7974,    0.0000, 2434.0667,    0.0000,    0.0000,    0.7559,   -1.5601, 1009.3000,   20.0000,    2.0000,  137.7974,  -58.3898,  -55.3566,  127.6306,    0.0000, 2433.9842,    0.0000,    0.0000,    0.6790,   -1.4989, 1009.3000,   20.0000,    2.0000,  127.6306,  -55.3566,KFOK
